Symbol,Description,Price,Price - Currency,Price Change % 1 day,Price Change % 1 week,Price Change % 1 month
MSB,Mesabi Trust,40.64,USD,-1.04699293888483,2.264720684448910,5.503634475597090
PCG/PX,PG&E Corp 6.000% Series A Mandatory Convertible Preferred Stock,40.63,USD,0.2962231547766100,-0.3678273663560530,-0.9024390243902380
BIRK,Birkenstock Holding plc,40.61,USD,-4.1312559017941500,-6.557754256787850,-0.7090464547677240
EGO,Eldorado Gold Corporation,40.61,USD,-0.7333170373991620,6.086729362591430,13.056792873051200
CGNX,Cognex Corporation,40.59,USD,1.3230154767848300,4.050243527300710,12.81267370761540
IAC,IAC Inc.,40.58,USD,2.3713420787083700,2.968789647297650,3.785166240409200
SRV,NXG Cushing Midstream Energy Fund of Benef Interest,40.56,USD,0.4208962614508580,1.8327893547577300,3.8668373879641600
FLG/PU,"Flagstar Bank, National Association 6 % Bifurcated Option Note Unit Secs Cons of 1 6% Trust Pfd Sec 1.11.51 + 1 Wt 7.5.51",40.56,USD,0.024660912453773400,0.6201935003721160,1.2734082397003900
APEI,"American Public Education, Inc.",40.5,USD,4.220277920741120,0.47134706028280300,7.142857142857150
OBK,"Origin Bancorp, Inc.",40.48,USD,1.1999999999999900,2.5069637883008200,7.630949215634130
DAR,Darling Ingredients Inc.,40.43,USD,1.8901209677419400,3.4544524053224200,12.305555555555600
VABK,Virginia National Bankshares Corporation,40.4,USD,1.2024048096192300,0.5475360876057710,1.3801756587201900
CMG,"Chipotle Mexican Grill, Inc.",40.36,USD,-0.5666420300566740,0.6232859636001000,9.08108108108108
MLR,"Miller Industries, Inc.",40.34,USD,0.6989515726410410,1.8944177822682500,7.947551511907970
AGI,Alamos Gold Inc.,40.3,USD,-6.257269132356370,-3.6115761779478700,4.458268532918610
OVBC,Ohio Valley Banc Corp.,40.26,USD,0.902255639097743,-0.4204798417017110,0.7003501750875470
BATRK,"Atlanta Braves Holdings, Inc. - Series C",40.13,USD,-0.3971208736659140,0.0997755051134925,1.7237008871989900
SMP,"Standard Motor Products, Inc.",40.12,USD,1.9308943089430800,4.424778761061940,8.873812754409760
GOLD,"Gold.com, Inc.",40.09,USD,0.6780512305374260,2.7948717948718000,17.73861967694570
AVA,Avista Corporation,40.09,USD,1.2373737373737400,2.979707166709490,4.021795537104320
PAHC,Phibro Animal Health Corporation,40.06,USD,0.4765487835465380,1.5720081135902800,7.226980728051400
UHT,Universal Health Realty Income Trust,40.04,USD,0.6030150753768900,1.3927576601671200,2.1168069370058600
MAYS,"J. W. Mays, Inc.",40,USD,0,0.15022533800701600,0.15022533800701600
WTRG,"Essential Utilities, Inc.",40,USD,0.7049345417925510,4.384133611691020,4.275286757038580
EFSI,Eagle Financial Services Inc,39.99,USD,0.9084027252081740,1.240506329113930,0.49001130795326100
OVV,Ovintiv Inc. (DE),39.95,USD,-1.015857284440030,3.3100594776312400,1.93927022199542
MRX,Marex Group plc,39.94,USD,2.0178799489144300,4.746918436926290,4.11887382690302
AZTA,"Azenta, Inc.",39.91,USD,1.0379746835443000,5.247890295358640,19.99398677089600
CART,Maplebear Inc.,39.81,USD,-2.569750367107190,-3.303376244838470,-11.49399733214760
MAZE,"Maze Therapeutics, Inc.",39.81,USD,-3.162247628314270,-1.2648809523809500,-3.910209992758860
BCH,Banco de Chile Sponsored ADR,39.78,USD,-3.493449781659380,-1.5346534653465300,4.684210526315790
RPRX,Royalty Pharma plc,39.72,USD,-1.2186023377269400,-1.1202389843166600,2.795031055900620
BTSG,"BrightSpring Health Services, Inc.",39.6,USD,2.99089726918075,5.5155875299760200,5.740987983978630
GLNG,Golar LNG Limited,39.53,USD,-1.347641627152480,1.541227844849730,6.234883095941950
NSSC,"NAPCO Security Technologies, Inc.",39.52,USD,0.07596859964548280,-6.23962040332146,-5.227817745803360
SMBK,"SmartFinancial, Inc.",39.49,USD,2.279202279202290,4.636989931107580,6.758583400919170
FUNC,First,39.47,USD,3.7864843544570000,4.390372917217660,5.42200854700855
IMOS,"ChipMOS Technologies, Inc. Sponsored ADR",39.43,USD,3.62680683311433,7.732240437158470,33.07458656766790
BBSI,"Barrett Business Services, Inc.",39.42,USD,0.5612244897959150,3.193717277486910,8.864954432477220
INTA,"Intapp, Inc.",39.42,USD,-4.343605920892990,-9.441764300482430,-13.967699694456600
DT,"Dynatrace, Inc.",39.38,USD,-1.5007503751875800,-6.859035004730370,-9.137055837563450
STK,Columbia Seligman Premium Technology Growth Func Inc,39.38,USD,0.4335628666156640,0.5361245851416920,7.039956509921180
FSUN,FirstSun Capital Bancorp,39.38,USD,1.8097207859358900,1.155920883637310,4.6366414242062000
PACS,"PACS Group, Inc.",39.37,USD,-0.303874398581931,-4.603828446813680,2.5527481114873600
VZ,Verizon Communications Inc.,39.36,USD,-1.1800150640220900,-2.7187345526445900,-3.3636140437024200
MRNA,"Moderna, Inc.",39.36,USD,-3.006407097092160,14.75218658892130,33.46897253306210
CNP,"CenterPoint Energy, Inc (Holding Co)",39.31,USD,0.6400409626216080,3.7476906835576700,2.529994783515910
LZB,La-Z-Boy Incorporated,39.29,USD,3.5309617918313500,-0.7326932794340560,5.419908773812710
NCSM,"NCS Multistage Holdings, Inc.",39.25,USD,1.5261251939989700,3.918453799311610,-0.6077487971638440
AB,AllianceBernstein Holding L.P.,39.25,USD,0.873811359547683,2.453667449752020,2.0010395010395100
ECO,Okeanis Eco Tankers Corp.,39.25,USD,-2.7502477700693700,3.1537450722733300,15.986997635933800
COGT,"Cogent Biosciences, Inc.",39.25,USD,3.863455940725060,11.032531824611000,10.501126126126100
ALCO,"Alico, Inc.",39.24,USD,3.31753554502371,8.337934842628390,7.8614623419461200
CUBE,CubeSmart,39.14,USD,1.1369509043927600,3.874734607218690,8.571428571428580
BSY,"Bentley Systems, Incorporated",39.07,USD,-0.6610729722857820,-2.6414153999501700,2.371282588759340
ARMK,Aramark,39.01,USD,1.1407829919626600,0.20549704597996000,5.832881172002170
GLIBA,"GCI Liberty, Inc. - Series A GCI Group",38.95,USD,0.15428130624839900,2.123754588358690,5.641442907512900
VNT,Vontier Corporation,38.88,USD,1.4084507042253500,-0.28212362144139400,4.572350726196890
DB,Deutsche Bank AG,38.87,USD,-0.8165348303138560,1.35593220338982,0.8039419087136800
SION,"Sionna Therapeutics, Inc.",38.85,USD,-5.658086449732880,-1.0191082802547700,-5.566358774914920
LQDA,Liquidia Corporation,38.79,USD,-3.0007501875468900,8.170663692136090,12.467381849811500
BEPC,Brookfield Renewable Corporation,38.79,USD,0.0773993808049565,2.052091554853990,1.1737089201877800
WS,"Worthington Steel, Inc.",38.75,USD,3.609625668449200,4.9282426211752000,11.929520508376700
ACT,"Enact Holdings, Inc.",38.66,USD,0.9399477806788500,-4.6373951652688800,-2.472250252270440
PARR,"Par Pacific Holdings, Inc. Common Stock",38.64,USD,0.7299270072992730,3.9827771797632000,9.9601593625498
KMPR,Kemper Corporation,38.61,USD,-0.15515903801397000,-2.8923541247484900,-4.760730143068570
VCEL,Vericel Corporation,38.57,USD,3.3217251540316200,0.025933609958501100,7.109136351013620
DIN,"Dine Brands Global, Inc. Common Stock",38.57,USD,-0.6183973202782840,6.4587358542644300,20.006222775357800
TCBX,"Third Coast Bancshares, Inc.",38.54,USD,0.7055134570159290,0.9164702801780610,1.3943699026572000
FRME,First Merchants Corporation,38.53,USD,1.9312169312169400,1.1020729467331500,2.8014941302027900
GLIBK,"GCI Liberty, Inc. - Series C GCI Group",38.51,USD,-0.10376134889753300,0.8115183246073170,3.4936844934157400
PBA,Pembina Pipeline Corp.,38.47,USD,0.3390714658320170,4.311279826464200,1.0772464529689900
FYBR,"Frontier Communications Parent, Inc.",38.44,USD,0.26082420448616100,0.7337526205450760,0.9718938796952910
AMSF,"AMERISAFE, Inc.",38.43,USD,0.8926227356261390,2.644230769230780,0.052069773496493400
FDP,"Fresh Del Monte Produce, Inc.",38.43,USD,3.8929440389294300,6.720355456817560,7.858546168958730
PAR,PAR Technology Corporation,38.42,USD,-3.272910372608250,2.8372591006424000,5.898566703417860
AUB,Atlantic Union Bankshares Corporation,38.36,USD,2.8418230563002700,2.457264957264960,8.668555240793210
WHLRD,"Wheeler Real Estate Investment Trust, Inc. - Series D Cumulative Preferred Stock",38.33,USD,0.9481169344219110,1.2949260042283200,0.735873850197112
GLBE,Global-E Online Ltd.,38.31,USD,-2.6924053848107600,-7.8865111805722500,-2.543881963876880
RGR,"Sturm, Ruger & Company, Inc.",38.31,USD,0.4457262716308380,3.0392684238838200,17.335375191424200
KRC,Kilroy Realty Corporation,38.22,USD,-0.13065064018814800,-4.090338770388970,2.2745517795022800
UTG,Reaves Utility Income Fund,38.2,USD,2.029914529914540,4.428649535265190,4.428649535265190
E,Eni S.p.A. Sponsored ADR,38.19,USD,-2.1020251217636500,2.3311897106109300,0.6589351607801790
PRKS,United Parks & Resorts Inc.,38.09,USD,-1.4489003880983100,1.7632914774245400,4.93112947658404
THRM,Gentherm Inc,38.05,USD,2.2299838796346000,-1.7811048012390400,4.619191641462740
RM,Regional Management Corp.,38.04,USD,-0.36668412781561200,-2.6861089792786000,-1.832258064516130
REZI,"Resideo Technologies, Inc.",38,USD,0.34327964087669000,2.3982753974669900,8.200455580865610
KEQU,Kewaunee Scientific Corporation,38,USD,1.3333333333333300,1.3333333333333300,1.5771184175354300
IBEX,IBEX Limited,37.96,USD,0.52966101694916,-0.393597480976118,-0.5762179151388130
ZD,"Ziff Davis, Inc.",37.95,USD,4.574262882336740,4.892205638474300,7.9658605974395600
KNSA,"Kiniksa Pharmaceuticals, Ltd.",37.92,USD,-4.145601617795750,-11.131942816967400,-8.072727272727270
PZZA,"Papa John's International, Inc.",37.91,USD,0.8781266631186760,1.66264414052024,-1.506884905170190
FSBC,Five Star Bancorp,37.89,USD,2.9899429192715400,2.4607896160086600,5.8971492453884800
LOB,"Live Oak Bancshares, Inc.",37.87,USD,4.844961240310080,3.385203385203370,10.247452692867500
TR,"Tootsie Roll Industries, Inc.",37.8,USD,0.1589825119236760,2.9972752043596600,3.194103194103180
RIGL,"Rigel Pharmaceuticals, Inc.",37.78,USD,-3.425357873210630,-7.492654260528900,-11.79080084053230
BLSH,Bullish,37.7,USD,-4.94200706001007,-1.8229166666666600,-0.4489041457618030
NMIH,NMI Holdings Inc,37.62,USD,1.5384615384615400,-7.065217391304350,-7.771512625643540
MFC,Manulife Financial Corporation,37.6,USD,0.7232788641843110,0.6423982869379070,3.6383682469680300
CWCO,Consolidated Water Co. Ltd.,37.56,USD,1.7610403684638500,5.004193458205200,6.432417115330130
KNTK,Kinetik Holdings Inc.,37.54,USD,0.24032042723630500,2.2888283378746500,4.1331484049930700
SMID,Smith-Midland Corporation,37.51,USD,4.54292084726866,6.080316742081440,3.2195927352779200
UGI,UGI Corporation,37.48,USD,0.6985491671144490,1.1060156460749800,0.1335826876836690
CTRE,"CareTrust REIT, Inc.",37.47,USD,0.5906040268456350,0.37503348513260300,3.622787610619480
STAG,"STAG Industrial, Inc.",37.44,USD,-0.6633059166887770,-1.1876484560570100,1.849836779107730
AHL,Aspen Insurance Holdings Limited,37.32,USD,0.1341561577676340,0.18791946308724900,0.5929919137466280
VNOM,"Viper Energy, Inc.",37.32,USD,-1.6082256788821500,2.1346469622331700,-3.3911467771162400
AS,"Amer Sports, Inc.",37.29,USD,1.4970059880239400,-3.218271476771350,-0.16064257028113100
FIBK,"First Interstate BancSystem, Inc.",37.27,USD,2.0257322748426000,0.16124697661919500,7.716763005780350
VTVT,vTv Therapeutics Inc.,37.25,USD,-6.898275431142210,4.708362614195350,-6.851712928232060
VALU,"Value Line, Inc.",37.23,USD,0.08064516129030650,-0.32128514056226100,-3.1225604996096900
TTEK,"Tetra Tech, Inc.",37.17,USD,2.0312928904748900,2.312138728323710,10.822898032200400
CBL,"CBL & Associates Properties, Inc.",37.14,USD,-1.8498942917547600,-1.8239492466296500,0.37837837837838000
UDR,"UDR, Inc.",37.08,USD,0.9528995371630860,0.7061379684953780,1.0905125408942200
ORRF,"Orrstown Financial Services, Inc.",37.06,USD,2.773155851358850,3.548477228276060,4.630152456239410
AAOI,"Applied Optoelectronics, Inc.",37.015,USD,7.383231795764440,8.739717978848420,6.181870338496850
PEBK,"Peoples Bancorp of North Carolina, Inc.",37.01,USD,0.02702702702702170,2.80555555555555,2.2375690607734700
TERN,"Terns Pharmaceuticals, Inc.",36.98,USD,-0.5379236148466990,4.227733934611050,-8.46534653465347
ATAT,Atour Lifestyle Holdings Ltd. Sponsored ADR,36.95,USD,-1.7025804735302000,-6.7860746720484300,-6.218274111675120
PLOW,"Douglas Dynamics, Inc.",36.92,USD,1.150684931506850,2.7839643652561200,13.078101071975500
RNST,Renasant Corporation,36.91,USD,1.5405777166437300,1.0402408978921300,4.7984099943214000
TSBK,"Timberland Bancorp, Inc.",36.86,USD,1.5426997245179100,2.8172942817294200,2.96089385474861
KGS,"Kodiak Gas Services, Inc.",36.79,USD,1.6860143725815400,0.9881965413121040,-1.631016042780750
GCO,Genesco Inc.,36.76,USD,3.142536475869800,22.574191397132400,48.40532902704880
CRI,"Carter's, Inc.",36.74,USD,-0.10875475802066100,3.0864197530864200,13.290163428923800
APOG,"Apogee Enterprises, Inc.",36.7,USD,3.263927968486220,3.8189533239038200,0.7964844822851040
CBRL,"Cracker Barrel Old Country Store, Inc.",36.7,USD,8.387477849970480,22.292569143618800,44.48818897637800
BETR,Better Home & Finance Holding Company,36.68,USD,-2.7829313543599200,-8.001003260596940,12.584407612031900
BPRN,"Princeton Bancorp, Inc.",36.66,USD,3.267605633802810,3.793884484711200,5.678869991351970
BBUC,Brookfield Business Corporation,36.63,USD,3.6502546689303900,5.92828224407173,2.0903010033444800
LINE,"Lineage, Inc.",36.46,USD,-1.272678039534250,-0.08221430528912340,4.1714285714285700
TFPM,Triple Flag Precious Metals Corp.,36.43,USD,-0.13706140350876400,3.7891737891737800,9.662853702588810
HRMY,"Harmony Biosciences Holdings, Inc.",36.41,USD,1.0266370699223000,-5.55123216601816,-2.6990913949759600
LTC,"LTC Properties, Inc.",36.36,USD,1.479207368127270,2.4802705749718200,5.759162303664910
BBU,Brookfield Business Partners L.P. Limited Partnership,36.32,USD,4.218077474892390,5.397562391178180,3.1818181818181700
DVN,Devon Energy Corporation,36.32,USD,-4.2194092827004300,1.5659955257270800,-0.8463008463008520
CSX,CSX Corporation,36.3,USD,0.3316749585406230,3.1249999999999800,0.1379310344827510
IMAX,Imax Corporation,36.3,USD,3.507271171941820,6.295754026354320,-1.7857142857143000
TTD,"The Trade Desk, Inc.",36.23,USD,-2.4239159709130200,-2.8425851434701100,-4.5574288724973800
BTO,John Hancock Financial Opportunities Fund,36.22,USD,1.1166945840312600,0.30462475768485000,3.249714937286210
BWMN,Bowman Consulting Group Ltd.,36.15,USD,-0.4406499586890770,3.8196438828259600,9.479103573591750
HTFL,"Heartflow, Inc.",36.12,USD,3.259005145797600,8.992154496077240,23.910806174957100
GSL,Global Ship Lease Inc New,36.11,USD,-0.8511806699615660,1.1484593837534900,3.0536529680365300
OPCH,"Option Care Health, Inc.",36.11,USD,1.6896648831315200,13.553459119496900,13.339610797237900
GMRE,"Global Medical REIT, Inc.",36.07,USD,1.4341957255343000,2.239229024943310,6.905749851807940
IDYA,"IDEAYA Biosciences, Inc.",36.06,USD,-2.619497704563860,-3.5313001605136400,4.310095458490030
BTU,Peabody Energy Corporation,36.06,USD,0.055493895671484800,6.6863905325444000,21.414141414141400
AVNT,Avient Corporation,36,USD,2.9159519725557600,4.9868766404199500,15.236875800256100
CNX,CNX Resources Corporation,35.9,USD,-0.2223457476375720,4.057971014492750,-2.3660592874626200
VIRT,"Virtu Financial, Inc.",35.88,USD,1.9897669130187700,8.267954133977070,7.683073229291720
DRD,DRDGOLD Ltd. Sponsored ADR,35.86,USD,3.134886396318660,12.909319899244300,15.640116091583400
HTH,Hilltop Holdings Inc.,35.83,USD,2.0216400911161800,2.517882689556500,5.568650559811430
UFCS,"United Fire Group, Inc",35.75,USD,0.2242781048500090,0.732600732600727,-1.6506189821183000
PPL,PPL Corporation,35.71,USD,0.5066141289051500,3.2379300375831100,1.9703026841804600
MBIN,Merchants Bancorp,35.66,USD,1.2492901760363400,-0.5854474491218310,4.697592483852010
FNWD,Finward Bancorp,35.66,USD,1.1200907415284200,2.9148629148629100,1.3356067064506900
RCI,"Rogers Communication, Inc.",35.58,USD,-1.4131338320864600,-2.172119879021170,-5.698383249403660
TPH,"Tri Pointe Homes, Inc.",35.5,USD,1.1684240524365800,0.225861095426308,12.805846838258700
DKNG,DraftKings Inc.,35.46,USD,3.321678321678320,0.8245663918112000,2.901915264074290
LAUR,"Laureate Education, Inc.",35.42,USD,1.5772870662460700,-0.140964195094438,5.197505197505200
MGM,MGM Resorts International,35.41,USD,2.9061319383900000,2.7866473149491800,-2.9597149904083500
VLGEA,"Village Super Market, Inc.",35.41,USD,0.91194072385293,3.6592505854800900,0.042378867071601800
CORT,Corcept Therapeutics Incorporated,35.39,USD,-4.454643628509720,-5.626666666666670,1.6954022988505800
QDEL,QuidelOrtho Corporation,35.38,USD,3.0285381479324400,5.156784068955270,23.879551820728300
CWEN,"Clearway Energy, Inc.",35.38,USD,6.759203379601700,10.458944739306900,6.3740228502706100
NKTR,Nektar Therapeutics,35.36,USD,-2.0227209753394400,-10.954419541677200,-16.367076631977300
ENPH,"Enphase Energy, Inc.",35.36,USD,-2.1311929144755100,0.3975014196479290,10.327613104524200
ODD,ODDITY Tech Ltd.,35.34,USD,4.556213017751500,-0.225861095426308,-12.04579392732700
TOWN,Towne Bank,35.31,USD,2.7050610820244300,1.6407599309153700,5.813605034462110
PECO,"Phillips Edison & Company, Inc.",35.26,USD,0.6565800742220860,1.2636415852958000,-0.871520944616256
UNFI,"United Natural Foods, Inc.",35.22,USD,1.4985590778097900,8.302583025830250,4.603504603504600
ST,Sensata Technologies Holding plc,35.22,USD,0.5136986301369860,-1.3997760358342700,5.7975367978371900
APLD,Applied Digital Corporation,35.22,USD,-2.4376731301939100,-6.528662420382170,43.63784665579120
SDRL,Seadrill Limited,35.19,USD,-0.2551020408163360,-0.7893994925289010,1.7052023121387200
PHYS,Sprott Physical Gold Trust Units,35.18,USD,-0.5371783997738130,2.2377215925603100,6.541490006056920
BP,BP PLC Sponsored ADR,35.15,USD,-1.8704634282523800,2.508019830854480,1.2093291102793000
BSRR,Sierra Bancorp,35.05,USD,2.0972909991261300,3.0882352941176400,7.25214198286413
BVN,Compania de Minas Buenaventura SAA Sponsored ADR,34.9,USD,2.6470588235294100,8.38509316770185,25.40424002874600
TRS,TriMas Corporation,34.9,USD,0.750577367205537,-0.48474479612204600,-1.5514809590973300
HESM,Hess Midstream LP,34.89,USD,-0.11451474377325800,2.7385159010600700,1.1304347826087000
AMBQ,"Ambiq Micro, Inc.",34.89,USD,-0.9369676320272520,4.649070185962800,22.42105263157900
BIP,Brookfield Infrastructure Partners LP Limited Partnership,34.83,USD,0.05745475438091360,3.537455410225920,0.2590673575129430
AMAL,Amalgamated Financial Corp.,34.79,USD,2.9289940828402400,3.695976154992560,8.616921635966280
PDFS,"PDF Solutions, Inc.",34.79,USD,5.712549377089040,10.234474017744000,21.94181563266740
GTLB,GitLab Inc.,34.75,USD,-3.8993362831858300,-1.8084204577564300,-7.40740740740741
CARG,"CarGurus, Inc.",34.74,USD,-0.629290617848967,-10.55612770339860,-9.413298565840940
MBCN,Middlefield Banc Corp.,34.73,USD,0.6666666666666580,0.7835171213000470,0.5500868558193330
CBFV,"CB Financial Services, Inc.",34.68,USD,-0.028826751225131200,0.4634994206257140,-0.5163511187607570
KFRC,"Kforce, Inc.",34.61,USD,2.3056458764410300,1.2876792508047900,11.934023285899100
NNNN,Anbio Biotechnology,34.59,USD,-11.827682895743000,-1.1431837667905100,15.031592949783800
HYMC,Hycroft Mining Holding Corporation,34.59,USD,1.022196261682250,27.497235532620700,45.51956247370640
AMTM,"Amentum Holdings, Inc.",34.58,USD,-0.05780346820810150,2.824858757062130,19.241379310344800
SCHL,Scholastic Corporation,34.58,USD,2.0058997050147500,3.409090909090910,16.706041174485300
WSBC,"WesBanco, Inc.",34.58,USD,2.3076923076923100,0.4065040650406520,4.031287605294810
KMT,Kennametal Inc.,34.56,USD,3.194983577187220,12.463390823299700,21.64730728616690
IPI,"Intrepid Potash, Inc",34.44,USD,1.2345679012345500,14.190981432360700,24.19761990623870
NKSH,"National Bankshares, Inc.",34.42,USD,1.6838995568685400,1.653868871825170,2.6543393975544300
HASI,"HA Sustainable Infrastructure Capital, Inc.",34.36,USD,1.8677734954046900,2.689778840406450,9.322303531657650
FCBC,"First Community Bankshares, Inc.",34.3,USD,2.510460251046010,3.656693865216060,1.689890305366140
IOT,Samsara Inc.,34.26,USD,1.2112259970457800,1.7523017523017400,-3.3568406205924000
PLAB,"Photronics, Inc.",34.22,USD,8.911521323997440,2.670267026702670,6.9375000000000000
NGS,"Natural Gas Services Group, Inc.",34.2,USD,0.5882352941176550,-0.5524861878452970,1.6344725111441400
HY,"Hyster-Yale, Inc.",34.19,USD,3.0440024110910100,4.301403294691880,15.079097946819200
YOU,"Clear Secure, Inc.",34.13,USD,1.1259259259259300,-6.3905650027427300,-2.708095781071820
CNQ,Canadian Natural Resources Limited,34.1,USD,-1.502021952628530,6.296758104738170,0.7385524372230430
VECO,Veeco Instruments Inc.,34.09,USD,2.4338942307692400,2.959830866807620,19.279216235129500
MBUU,"Malibu Boats, Inc.",34.04,USD,2.3759398496240600,3.8438071995118900,20.666430343849700
GLPG,Galapagos NV Sponsored ADR,34.03,USD,-0.2637749120750190,2.7786167321051100,4.067278287461770
SBCF,Seacoast Banking Corporation of Florida,34.02,USD,3.6879000304785200,4.004891470498330,8.274984086569070
PRSU,"Pursuit Attractions and Hospitality, Inc.",34,USD,2.2556390977443600,-0.526623756582796,0.9501187648456070
VRNS,"Varonis Systems, Inc.",33.96,USD,-2.5258323765786500,-3.659574468085100,3.53658536585367
LKQ,LKQ Corporation,33.93,USD,1.9837691614066600,1.5868263473053900,12.350993377483400
UCB,"United Community Banks, Inc.",33.91,USD,1.5573525007487200,2.633171912832920,8.616271620755920
TRUP,"Trupanion, Inc.",33.91,USD,-0.38190364277321600,-5.7007786429366100,-9.258763714209260
SMA,"SmartStop Self Storage REIT, Inc.",33.87,USD,2.4191109767160500,5.121042830540030,9.469941822882990
IBCP,Independent Bank Corporation,33.86,USD,2.5439127801332400,2.512867090523760,4.088533661235780
GMAB,Genmab A/S Sponsored ADR,33.85,USD,-4.216185625353710,-1.1967308814944400,9.902597402597400
SEDG,"SolarEdge Technologies, Inc.",33.84,USD,-2.702702702702700,2.8884159318942000,17.296360485268600
YORW,The York Water Company,33.8,USD,0.11848341232227200,5.2631578947368300,6.155778894472350
TSAT,Telesat Corporation,33.77,USD,-0.0296033155713381,4.00369571912536,16.048109965635700
TOST,"Toast, Inc.",33.76,USD,-5.3280987100392600,-4.794134235758610,-4.928189242466910
REX,REX American Resources Corporation,33.74,USD,1.0179640718563000,1.9335347432024200,4.393564356435650
WAFD,"WaFd, Inc.",33.73,USD,2.088377723970940,2.305125872004850,5.307524196066180
YPF,YPF SA Sponsored ADR Class D,33.72,USD,-2.4023154848046300,-1.0563380281690100,-6.747787610619460
MUR,Murphy Oil Corporation,33.68,USD,-1.7789442986293400,3.4398034398034300,7.776
VNO,Vornado Realty Trust,33.64,USD,0.14885382554330800,-2.5210084033613400,1.0817307692307700
AXTA,Axalta Coating Systems Ltd.,33.61,USD,1.755979412655160,1.786795881284060,4.0235221293717000
RRC,Range Resources Corporation,33.6,USD,0.5085252766975820,0.44843049327353800,-4.707884288145200
WERN,"Werner Enterprises, Inc.",33.54,USD,1.3599274705348900,0.9025270758122660,11.762745751416200
NSA,National Storage Affiliates Trust,33.54,USD,2.349710100701850,6.883365200764820,18.894009216589900
UVSP,Univest Financial Corporation,33.53,USD,2.3191943851083200,2.0079099482811200,2.4129505192425100
ARTNA,Artesian Resources Corporation,33.51,USD,0.41953850764159600,4.4901777362020500,6.010756089844980
SKT,Tanger Inc.,33.49,USD,-0.05968367651446140,-1.8176487833479800,0.3596044351213800
NNE,Nano Nuclear Energy Inc.,33.38,USD,-2.88041897003199,4.279912527335220,39.02540608079970
FIZZ,National Beverage Corp.,33.35,USD,-0.4180352343983300,0.755287009063444,4.578237692066480
BNR,Burning Rock Biotech Ltd. Sponsored ADR,33.32,USD,16.83029453015430,43.00429184549360,65.35980148883380
KGC,Kinross Gold Corporation,33.25,USD,-0.12015620306398100,6.434058898847640,18.07528409090910
TY,Tri-Continental Corp,33.25,USD,0.24118179077479100,-0.03006614552013830,1.8064911206368800
CENT,Central Garden & Pet Company,33.24,USD,0.4533091568449640,1.5892420537897400,3.39035769828928
CWEN.A,"Clearway Energy, Inc.",33.2,USD,6.6152858060372600,10.372340425531900,5.66518141311267
VOYG,"Voyager Technologies, Inc.",33.15,USD,-3.4653465346534800,5.809128630705400,26.817138485080300
CAE,CAE Inc.,33.15,USD,0.7905138339920890,0.36330608537692200,8.974358974358960
BILI,"Bilibili, Inc. Sponsored ADR Class Z",33.12,USD,-0.659868026394739,13.541309564621200,34.68889792598620
SYRE,"Spyre Therapeutics, Inc.",33.09,USD,-0.21109770808200600,8.10192747468149,1.007326007326020
VRDN,"Viridian Therapeutics, Inc.",33.03,USD,-2.2202486678508000,4.0314960629921300,6.137532133676090
RCKY,"Rocky Brands, Inc.",33.01,USD,3.3500313087038100,8.47847518895826,12.54688032730990
NE,Noble Corporation plc A,32.98,USD,1.227747084100670,8.273145108338790,16.784702549575100
WLYB,"John Wiley & Sons, Inc.",32.95,USD,0.3349573690621180,0.030358227079554100,6.703022334772240
CPS,Cooper-Standard Holdings Inc.,32.95,USD,0.27388922702374700,-1.1697660467906400,0.36551934206519800
RDN,Radian Group Inc.,32.95,USD,1.073619631901850,-7.573632538569410,-8.446790775215340
BHB,"Bar Harbor Bankshares, Inc.",32.9,USD,3.785488958990530,3.5894206549118300,5.9581320450885600
SNN,Smith & Nephew plc Sponsored ADR,32.89,USD,-0.09113001215067170,-2.0256181114090000,0.24382810118865700
INDV,Indivior PLC,32.885,USD,-2.2152839726434900,-7.209367945823930,-8.347268673355640
EE,"Excelerate Energy, Inc.",32.87,USD,1.481938870021600,7.947454844006560,17.183600713012500
HAL,Halliburton Company,32.78,USD,-0.7869249394673060,0.45969966288690900,15.994338287331900
AROW,Arrow Financial Corporation,32.78,USD,2.118380062305300,1.3918960717599800,4.3949044585987300
CHWY,"Chewy, Inc.",32.77,USD,2.182725288431570,1.8650917003419400,-0.8472012102874250
STEL,"Stellar Bancorp, Inc.",32.77,USD,1.8967661691542500,3.6369386464263200,5.914673561732390
IMCR,Immunocore Holdings Plc Shs Sponsored American Depositary Shares Repr 1 Sh,32.75,USD,-1.146996679746460,-0.7575757575757580,-5.646787669259580
ALGM,"Allegro MicroSystems, Inc.",32.69,USD,1.364341085271310,4.474272930648770,23.91963608794540
FBRX,"Forte Biosciences, Inc.",32.69,USD,1.8697413524462300,36.892797319933000,19.87532086541990
FFIN,"First Financial Bankshares, Inc.",32.65,USD,1.5868077162414400,3.420969274627810,9.306996986943410
VSNT,"Versant Media Group, Inc.",32.65,USD,-1.0606060606060600,-5.1147922115664000,-27.44444444444450
EPD,Enterprise Products Partners L.P.,32.62,USD,0.4001231148045410,1.8102372034956300,1.7467248908296800
HWBK,"Hawthorn Bancshares, Inc.",32.59,USD,1.9712140175219100,2.16300940438873,-6.565366972477060
FSFG,"First Savings Financial Group, Inc.",32.59,USD,1.6531503431066800,0.9916330957545720,2.2912743251726400
SARO,"StandardAero, Inc.",32.55,USD,0.3700277520813980,5.750487329434690,13.493723849372400
